"type","customer_name","customer_name_2","sale_number","date_completed","total","total_hours","total_cost","profit","margin","employee_name","store_division"
"CPT","Tremont Pharmacy","Tremont Pharmacy","5791","09/01/2018","200.00","0.00","0.00","200.00","100.00","Mark Murphy","Columbus"     
"","155 SPE, LLC","Pnc Plaza","5792","09/15/2018","500.00","0.00","0.00","500.00","100.00","Russ Mclean","Columbus"  
"","Childrens Hospital","Childrens 399 E. Main","5793","09/21/2018","270.00","0.00","0.00","270.00","100.00","Russ Mclean","Columbus"
"","Childrens Hospital","Childrens 495 East Main","5794","09/21/2018","203.00","0.00","0.00","203.00","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Campus","5795","09/01/2018","80.00","0.00","0.00","80.00","100.00","Russ Mclean","Columbus" 
"CPT","PNC Realty Services Central Ohio","Cincinnati North","5796","09/01/2018","61.67","0.00","0.00","61.67","100.00","Russ Mclean","Cincinnati"
"","PNC Realty Services Central Ohio","Wooster Main","5797","09/01/2018","47.33","0.00","0.00","47.33","100.00","Russ Mclean","Cleveland"
"CPT","Alliance Data Systems","Alliance Data - CAD 1 - Entry Extraction","5798","09/01/2018","450.00","0.00","0.00","450.00","100.00","Gary Christensen","Columbus"
"CPT","Capital Sq Review &amp; Advisory Board","Ohio Statehouse","5799","09/01/2018","1625.00","0.00","0.00","1625.00","100.00","Mark Murphy","Columbus"   
"","Chase CBRE","1111 Polaris","5800","/  /","11200.00","0.00","0.00","11200.00","100.00","Jim Both","Columbus"
"CPT","Chase Bank","1111 Polaris","5801","08/31/2018","10418.60","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"","Chase CBRE","1111 Polaris","5802","/  /","11200.00","0.00","0.00","11200.00","100.00","Jim Both","Columbus"
"","Upper Arlington Lutheran Church","Ualc: Church At Lytham Rd. Pre-school","5803","07/09/2018","360.00","5.00","155.00","205.00","56.94","Russ Mclean","Columbus" 
"","Upper Arlington Lutheran Church","Ualc: Church At Lytham Rd.","5804","08/24/2018","475.00","0.00","0.00","475.00","100.00","Russ Mclean","Columbus"
"","Church at Mill Run","Ualc:the Church At Mill Run","5805","08/24/2018","950.00","0.00","0.00","950.00","100.00","Russ Mclean","Columbus"
"CPT","Neyer Property Management","HCBC (Hamilton County Business Center)","5806","08/17/2018","1000.00","0.00","0.00","1000.00","100.00","Waylon Roberts","Cincinnati"   
"HS","The James - OSUWMC","The James OSUMC","5807","08/31/2018","71266.38","0.00","0.00","71266.38","100.00","Jim Both","Columbus"        
"OTHER","Port Columbus International Airport","John Glenn Columbus International Airport","5808","08/01/2018","2100.73","0.00","0.00","2100.73","100.00","Jim Both","Columbus"
"HS","Port Columbus International Airport","John Glenn Columbus International Airport","5809","08/01/2018","1750.00","0.00","0.00","1750.00","100.00","Jim Both","Columbus"
"OTHER","The Meehan Group","1111 Polaris Parkway - Chase Corp Building","5810","08/24/2018","774.00","0.00","0.00","774.00","100.00","Jim Both","Columbus"   
"OTHER","The Meehan Group","1111 Polaris Parkway - Chase Corp Building","5811","07/18/2018","324.00","0.00","0.00","324.00","100.00","Jim Both","Columbus"   
"OTHER","The Meehan Group","1111 Polaris Parkway - Chase Corp Building","5812","07/14/2018","90.00","0.00","0.00","90.00","100.00","Jim Both","Columbus"   
"CPT","University of Cincinnati","Hoxworth Blood Center","5813","08/10/2018","175.00","0.00","0.00","175.00","100.00","Waylon Roberts","Cincinnati"
"CPT","CBRE - 5/3","5/3 bank Branch Tri County","5814","08/21/2018","600.00","0.00","0.00","600.00","100.00","Waylon Roberts","Cincinnati"
"OTHER","The Meehan Group","1111 Polaris Parkway - Chase Corp Building 4N","5815","08/25/2018","4252.50","0.00","0.00","4252.50","100.00","Jim Both","Columbus"    
"HS","LA Fitness","LA fitness","5816","08/29/2018","1285.00","0.00","0.00","1285.00","100.00","John Tomsich","Cincinnati"
"","Chase CBRE","Priority:","5817","/  /","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"","Chase Bank","Whitehall Columbus","5818","08/18/2018","150.00","0.00","0.00","150.00","100.00","Jim Both","Columbus" 
"HS","Petland","Petland Pickerington","5819","08/21/2018","2450.00","0.00","0.00","2450.00","100.00","Steven Pflug","Columbus"
"HS","Creative Housing - Columbus","80 redmond Road","5820","08/14/2018","350.00","0.00","0.00","350.00","100.00","Steven Pflug","Columbus" 
"HS","CORE Resources Inc.","Jeff Rubys","5821","07/20/2018","2500.00","0.00","0.00","2500.00","100.00","Chris Parkinson","Cincinnati"
"CPT","TCHMS Rheumatology","Chrsi Hospital Rhuematology","5822","08/09/2018","225.00","0.00","0.00","225.00","100.00","Waylon Roberts","Cincinnati"   
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","5823","08/29/2018","400.00","0.00","0.00","400.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","5824","08/27/2018","900.00","0.00","0.00","900.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","5825","08/22/2018","900.00","0.00","0.00","900.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","5826","08/29/2018","900.00","0.00","0.00","900.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Test Account","Test Site","5827","/  /","1234.00","0.00","0.00","1234.00","100.00","Pete McMaster","Columbus"
"OTHER","Parillo Builders Inc.","Hamilton-Williams Campus Center","5828","08/16/2018","2800.00","0.00","0.00","1400.00","100.00","Eddie Davis","Columbus"
"OTHER","Parillo Builders Inc.","Smith Dining Hall","5829","08/18/2018","1400.00","0.00","0.00","1400.00","100.00","Eddie Davis","Columbus"
"","Ch Miranova Corporate Tower Llc","2 Miranova","5830","09/01/2018","2200.00","0.00","0.00","2200.00","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Circleville","5831","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Circleville","5832","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Chillicothe Western","5833","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Chillicothe Western","5834","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Zane Plaza","5835","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Zane Plaza","5836","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bexley","5837","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bexley","5838","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Broad Waggoner","5839","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Broad Waggoner","5840","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Broad Hamilton","5841","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Broad Hamilton","5842","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lincoln","5843","08/01/2018","121.84","0.00","0.00","121.84","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lincoln","5844","09/01/2018","121.84","0.00","0.00","121.84","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Main-davidson","5845","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Main-davidson","5846","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","South Hamilton","5847","08/01/2018","28.54","0.00","0.00","28.54","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","South Hamilton","5848","09/01/2018","28.54","0.00","0.00","28.54","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Main","5849","08/01/2018","33.47","0.00","0.00","33.47","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Main","5850","09/01/2018","33.47","0.00","0.00","33.47","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Main Drive Up","5851","08/01/2018","34.25","0.00","0.00","34.25","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Main Drive Up","5852","09/01/2018","34.25","0.00","0.00","34.25","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Plaza","5853","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Lancaster Plaza","5854","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Pickerington","5855","08/01/2018","71.08","0.00","0.00","71.08","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Pickerington","5856","09/01/2018","71.08","0.00","0.00","71.08","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Canal Winchester","5857","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Canal Winchester","5858","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Market And Main","5859","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Market And Main","5860","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","New Albany","5861","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","New Albany","5862","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"CPT","Huntington Bank","Capital Square","5863","08/15/2018","195.00","0.00","0.00","195.00","100.00","Mark Murphy","Columbus" 
"","Ohio Surgery Center","Ohio Surgery Center","5864","08/22/2018","3150.00","0.00","0.00","3150.00","100.00","Mark Murphy","Columbus" 
"HS","Jacobs Real Estate Svcs","oatey","5865","08/17/2018","628.00","0.00","0.00","628.00","100.00","Ryan Reynolds","Cleveland"
"CPT","Eastgate Properties","suite 130 ; 160","5866","09/05/2018","375.00","0.00","0.00","375.00","100.00","Waylon Roberts","Cincinnati"
"HS","NAI / Ohio Equities - Devon Cotterman","MEB 1","5867","08/31/2018","3900.00","0.00","0.00","3900.00","100.00","Steven Pflug","Columbus"
"CPT","ChemAbs","Chemabs","5868","/  /","450.00","0.00","0.00","450.00","100.00","Gary Christensen","Columbus"  
"CPT","Life Enrichment Communities - Hamilton","Twin Towers","5869","08/14/2018","1000.00","0.00","0.00","1000.00","100.00","Waylon Roberts","Cincinnati"
"HS","Petland","Petland - Bethel Rd","5872","07/15/2018","1040.00","2.75","85.25","694.75","89.07","Steven Pflug","Columbus"
"HS","Petland","Petland - Bethel Rd","5873","08/15/2018","1300.00","0.00","0.00","1300.00","100.00","Steven Pflug","Columbus"
"","Chase CBRE","Easton - Vision Drive","5875","/  /","0.00","0.00","0.00","0.00","0.00","Jim Both","Columbus"
"CPT","Chase Bank","Kingsdale","5876","08/11/2018","280.00","0.00","0.00","280.00","100.00","Jim Both","Columbus" 
"CPT","Childrens Hospital","187 Schrock Rd.","5877","08/10/2018","100.00","0.00","0.00","50.00","100.00","Russ Mclean","Columbus" 
"CPT","Childrens Hospital","187 Schrock Rd.","5878","08/20/2018","300.00","0.00","0.00","300.00","100.00","Russ Mclean","Columbus" 
"CPT","Dr. Fred Alger","Dr. Fred Alger, DDS","5879","09/04/2018","245.00","0.00","0.00","245.00","100.00","Russ Mclean","Columbus"
"CPT","Life Enriching Communities - Tri Ridge","Twin Lakes of Montgomery","5880","08/13/2018","150.00","0.00","0.00","150.00","100.00","Waylon Roberts","Cincinnati"
"CPT","Mount St Joseph University","Mount St. Joseph University  Seton Hall","5881","08/31/2018","708.00","0.00","0.00","708.00","100.00","Melody Cain","Cincinnati"
"CPT","Newmark Grubb Knight Frank","440 Renaissance Parkway","5882","08/17/2018","845.00","0.00","0.00","845.00","100.00","Melody Cain","Cleveland"   
"","Chase CBRE","1111 Polaris","5883","/  /","500.00","0.00","0.00","500.00","100.00","Jim Both","Columbus"
"CPT","CFS/PWC","Price Waterhouse Coopr (PWC)","5884","/  /","1168.22","0.00","0.00","1168.22","100.00","Waylon Roberts","Cincinnati"  
"","Chase Bank","West Broad","5885","08/13/2018","375.00","0.00","0.00","375.00","100.00","Jim Both","Columbus" 
"","PNC Realty Services Central Ohio","London","5886","08/01/2018","44.47","0.00","0.00","44.47","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","London","5887","09/01/2018","44.47","0.00","0.00","44.47","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Washington Courthouse","5888","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Washington Courthouse","5889","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Springfield Mortgage","5890","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Springfield Mortgage","5891","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Northland","5892","08/01/2018","32.61","0.00","0.00","32.61","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Northland","5893","09/01/2018","32.61","0.00","0.00","32.61","100.00","Russ Mclean","Columbus"
"OTHER","CFS/PWC","Price Waterhouse Cooper (PWC)","5894","/  /","50.00","0.00","0.00","50.00","100.00","Waylon Roberts","Cincinnati"   
"","PNC Realty Services Central Ohio","Morse Hamilton","5895","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Morse Hamilton","5896","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Polaris","5897","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Polaris","5898","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Sharon Woods","5899","08/01/2018","33.33","0.00","0.00","33.33","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Sharon Woods","5900","09/01/2018","33.33","0.00","0.00","33.33","100.00","Russ Mclean","Columbus"  
"","PNC Realty Services Central Ohio","Sunbury Plaza","5901","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Sunbury Plaza","5902","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus" 
"","PNC Realty Services Central Ohio","Westerville","5903","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Westerville","5904","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bellefontaine","5905","08/01/2018","64.17","0.00","0.00","64.17","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bellefontaine","5906","09/01/2018","64.17","0.00","0.00","64.17","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bellefontaine Drive Up","5907","08/01/2018","28.67","0.00","0.00","28.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Bellefontaine Drive Up","5908","09/01/2018","28.67","0.00","0.00","28.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Marion Plaza","5909","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Marion Plaza","5910","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Marysville Main","5911","08/01/2018","29.70","0.00","0.00","29.70","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Marysville Main","5912","09/01/2018","29.70","0.00","0.00","29.70","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Perimeter","5913","08/01/2018","92.50","0.00","0.00","92.50","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Perimeter","5914","09/01/2018","92.50","0.00","0.00","92.50","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Powell Road","5915","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Powell Road","5916","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Sawmill","5917","08/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Sawmill","5918","09/01/2018","26.67","0.00","0.00","26.67","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Tremont Fishinger","5919","08/01/2018","48.60","0.00","0.00","48.60","100.00","Russ Mclean","Columbus"
"","PNC Realty Services Central Ohio","Tremont Fishinger","5920","09/01/2018","48.60","0.00","0.00","48.60","100.00","Russ Mclean","Columbus"
